Date,Price,Open,High,Low,Vol.,Change %,Type
12/03/2012,114.0,114.0,114.0,114.0,,-5.28%,Iron Ore Fines 62%
11/30/2012,120.35,120.35,120.35,120.35,,0.08%,Iron Ore Fines 62%
11/29/2012,120.25,120.25,120.25,120.25,,-0.31%,Iron Ore Fines 62%
11/28/2012,120.62,120.62,120.62,120.62,,0.00%,Iron Ore Fines 62%
11/27/2012,120.62,120.62,120.62,120.62,,0.21%,Iron Ore Fines 62%
11/26/2012,120.37,120.37,120.37,120.37,,0.31%,Iron Ore Fines 62%
11/23/2012,120.0,120.0,120.0,120.0,,0.00%,Iron Ore Fines 62%
11/22/2012,120.0,120.0,120.0,120.0,,0.11%,Iron Ore Fines 62%
11/21/2012,119.87,119.87,119.87,119.87,,0.31%,Iron Ore Fines 62%
11/20/2012,119.5,119.5,119.5,119.5,,-0.73%,Iron Ore Fines 62%
11/19/2012,120.38,120.38,120.38,120.38,,-0.72%,Iron Ore Fines 62%
11/16/2012,121.25,121.25,121.25,121.25,,0.00%,Iron Ore Fines 62%
11/15/2012,121.25,121.25,121.25,121.25,,0.62%,Iron Ore Fines 62%
11/14/2012,120.5,120.5,120.5,120.5,,-0.21%,Iron Ore Fines 62%
11/13/2012,120.75,120.75,120.75,120.75,,-0.51%,Iron Ore Fines 62%
11/12/2012,121.37,121.37,121.37,121.37,,1.07%,Iron Ore Fines 62%
11/09/2012,120.08,120.08,120.08,120.08,,1.05%,Iron Ore Fines 62%
11/08/2012,118.83,118.83,118.83,118.83,,0.00%,Iron Ore Fines 62%
11/07/2012,118.83,118.83,118.83,118.83,,0.77%,Iron Ore Fines 62%
11/06/2012,117.92,117.92,117.92,117.92,,0.36%,Iron Ore Fines 62%
11/05/2012,117.5,117.5,117.5,117.5,,-0.36%,Iron Ore Fines 62%
11/02/2012,117.92,117.92,117.92,117.92,,0.36%,Iron Ore Fines 62%
11/01/2012,117.5,117.5,117.5,117.5,,3.12%,Iron Ore Fines 62%
10/31/2012,113.95,113.95,113.95,113.95,,0.41%,Iron Ore Fines 62%
10/30/2012,113.48,113.48,113.48,113.48,,-0.02%,Iron Ore Fines 62%
10/29/2012,113.5,113.5,113.5,113.5,,0.22%,Iron Ore Fines 62%
10/26/2012,113.25,113.25,113.25,113.25,,0.22%,Iron Ore Fines 62%
10/25/2012,113.0,113.0,113.0,113.0,,0.07%,Iron Ore Fines 62%
10/24/2012,112.92,112.92,112.92,112.92,,0.08%,Iron Ore Fines 62%
10/23/2012,112.83,112.83,112.83,112.83,,0.07%,Iron Ore Fines 62%
10/22/2012,112.75,112.75,112.75,112.75,,0.45%,Iron Ore Fines 62%
10/19/2012,112.25,112.25,112.25,112.25,,-0.66%,Iron Ore Fines 62%
10/18/2012,113.0,113.0,113.0,113.0,,1.19%,Iron Ore Fines 62%
10/17/2012,111.67,111.67,111.67,111.67,,0.76%,Iron Ore Fines 62%
10/16/2012,110.83,110.83,110.83,110.83,,0.83%,Iron Ore Fines 62%
10/15/2012,109.92,109.92,109.92,109.92,,-0.64%,Iron Ore Fines 62%
10/12/2012,110.63,110.63,110.63,110.63,,-0.18%,Iron Ore Fines 62%
10/11/2012,110.83,110.83,110.83,110.83,,-1.04%,Iron Ore Fines 62%
10/10/2012,112.0,112.0,112.0,112.0,,-1.10%,Iron Ore Fines 62%
10/09/2012,113.25,113.25,113.25,113.25,,0.74%,Iron Ore Fines 62%
10/08/2012,112.42,112.42,112.42,112.42,,1.74%,Iron Ore Fines 62%
10/05/2012,110.5,110.5,110.5,110.5,,-0.38%,Iron Ore Fines 62%
10/04/2012,110.92,110.92,110.92,110.92,,2.39%,Iron Ore Fines 62%
10/03/2012,108.33,108.33,108.33,108.33,,1.96%,Iron Ore Fines 62%
10/02/2012,106.25,106.25,106.25,106.25,,6.82%,Iron Ore Fines 62%
09/28/2012,99.47,99.47,99.47,99.47,,0.47%,Iron Ore Fines 62%
09/27/2012,99.0,99.0,99.0,99.0,,0.25%,Iron Ore Fines 62%
09/26/2012,98.75,98.75,98.75,98.75,,-0.25%,Iron Ore Fines 62%
09/25/2012,99.0,99.0,99.0,99.0,,0.33%,Iron Ore Fines 62%
09/24/2012,98.67,98.67,98.67,98.67,,-0.66%,Iron Ore Fines 62%
09/21/2012,99.33,99.33,99.33,99.33,,0.00%,Iron Ore Fines 62%
09/20/2012,99.33,99.33,99.33,99.33,,-1.82%,Iron Ore Fines 62%
09/19/2012,101.17,101.17,101.17,101.17,,0.17%,Iron Ore Fines 62%
09/18/2012,101.0,101.0,101.0,101.0,,1.68%,Iron Ore Fines 62%
09/17/2012,99.33,99.33,99.33,99.33,,-0.17%,Iron Ore Fines 62%
09/14/2012,99.5,99.5,99.5,99.5,,4.00%,Iron Ore Fines 62%
09/13/2012,95.67,95.67,95.67,95.67,,-0.34%,Iron Ore Fines 62%
09/12/2012,96.0,96.0,96.0,96.0,,-3.20%,Iron Ore Fines 62%
09/11/2012,99.17,99.17,99.17,99.17,,-1.00%,Iron Ore Fines 62%
09/10/2012,100.17,100.17,100.17,100.17,,6.19%,Iron Ore Fines 62%
09/07/2012,94.33,94.33,94.33,94.33,,9.37%,Iron Ore Fines 62%
09/06/2012,86.25,86.25,86.25,86.25,,0.58%,Iron Ore Fines 62%
09/05/2012,85.75,85.75,85.75,85.75,,-1.72%,Iron Ore Fines 62%
09/04/2012,87.25,87.25,87.25,87.25,,-2.11%,Iron Ore Fines 62%
09/03/2012,89.13,89.13,89.13,89.13,,-17.32%,Iron Ore Fines 62%
08/31/2012,107.8,107.8,107.8,107.8,,-1.10%,Iron Ore Fines 62%
08/30/2012,109.0,109.0,109.0,109.0,,-0.30%,Iron Ore Fines 62%
08/29/2012,109.33,109.33,109.33,109.33,,0.30%,Iron Ore Fines 62%
08/28/2012,109.0,109.0,109.0,109.0,,0.77%,Iron Ore Fines 62%
08/24/2012,108.17,108.17,108.17,108.17,,-0.76%,Iron Ore Fines 62%
08/23/2012,109.0,109.0,109.0,109.0,,0.00%,Iron Ore Fines 62%
08/22/2012,109.0,109.0,109.0,109.0,,-0.91%,Iron Ore Fines 62%
08/21/2012,110.0,110.0,110.0,110.0,,0.61%,Iron Ore Fines 62%
08/20/2012,109.33,109.33,109.33,109.33,,-1.80%,Iron Ore Fines 62%
08/17/2012,111.33,111.33,111.33,111.33,,-1.33%,Iron Ore Fines 62%
08/16/2012,112.83,112.83,112.83,112.83,,-0.22%,Iron Ore Fines 62%
08/15/2012,113.08,113.08,113.08,113.08,,0.44%,Iron Ore Fines 62%
08/14/2012,112.58,112.58,112.58,112.58,,-1.25%,Iron Ore Fines 62%
08/13/2012,114.0,114.0,114.0,114.0,,-0.44%,Iron Ore Fines 62%
08/10/2012,114.5,114.5,114.5,114.5,,-0.93%,Iron Ore Fines 62%
08/09/2012,115.58,115.58,115.58,115.58,,-0.58%,Iron Ore Fines 62%
08/08/2012,116.25,116.25,116.25,116.25,,-0.64%,Iron Ore Fines 62%
08/07/2012,117.0,117.0,117.0,117.0,,1.41%,Iron Ore Fines 62%
08/06/2012,115.37,115.37,115.37,115.37,,1.13%,Iron Ore Fines 62%
08/03/2012,114.08,114.08,114.08,114.08,,0.29%,Iron Ore Fines 62%
08/02/2012,113.75,113.75,113.75,113.75,,-2.71%,Iron Ore Fines 62%
08/01/2012,116.92,116.92,116.92,116.92,,-8.61%,Iron Ore Fines 62%
07/31/2012,127.94,127.94,127.94,127.94,,-0.76%,Iron Ore Fines 62%
07/30/2012,128.92,128.92,128.92,128.92,,-0.32%,Iron Ore Fines 62%
07/27/2012,129.33,129.33,129.33,129.33,,0.39%,Iron Ore Fines 62%
07/26/2012,128.83,128.83,128.83,128.83,,-0.32%,Iron Ore Fines 62%
07/25/2012,129.25,129.25,129.25,129.25,,-0.19%,Iron Ore Fines 62%
07/24/2012,129.5,129.5,129.5,129.5,,-0.25%,Iron Ore Fines 62%
07/23/2012,129.83,129.83,129.83,129.83,,-0.80%,Iron Ore Fines 62%
07/20/2012,130.88,130.88,130.88,130.88,,-0.09%,Iron Ore Fines 62%
07/19/2012,131.0,131.0,131.0,131.0,,-0.24%,Iron Ore Fines 62%
07/18/2012,131.31,131.31,131.31,131.31,,-0.45%,Iron Ore Fines 62%
07/17/2012,131.91,131.91,131.91,131.91,,-0.20%,Iron Ore Fines 62%
07/16/2012,132.17,132.17,132.17,132.17,,0.03%,Iron Ore Fines 62%
07/13/2012,132.13,132.13,132.13,132.13,,-0.47%,Iron Ore Fines 62%
07/12/2012,132.75,132.75,132.75,132.75,,-0.12%,Iron Ore Fines 62%
07/11/2012,132.91,132.91,132.91,132.91,,0.12%,Iron Ore Fines 62%
07/10/2012,132.75,132.75,132.75,132.75,,-0.62%,Iron Ore Fines 62%
07/09/2012,133.58,133.58,133.58,133.58,,-0.31%,Iron Ore Fines 62%
07/05/2012,134.0,134.0,134.0,134.0,,0.37%,Iron Ore Fines 62%
07/04/2012,133.5,133.5,133.5,133.5,,-0.28%,Iron Ore Fines 62%
07/03/2012,133.87,133.87,133.87,133.87,,1.29%,Iron Ore Fines 62%
07/02/2012,132.17,132.17,132.17,132.17,,-1.82%,Iron Ore Fines 62%
06/29/2012,134.62,134.62,134.62,134.62,,-0.16%,Iron Ore Fines 62%
06/28/2012,134.83,134.83,134.83,134.83,,0.06%,Iron Ore Fines 62%
06/27/2012,134.75,134.75,134.75,134.75,,-0.10%,Iron Ore Fines 62%
06/26/2012,134.88,134.88,134.88,134.88,,-0.18%,Iron Ore Fines 62%
06/25/2012,135.12,135.12,135.12,135.12,,0.09%,Iron Ore Fines 62%
06/22/2012,135.0,135.0,135.0,135.0,,-0.24%,Iron Ore Fines 62%
06/21/2012,135.33,135.33,135.33,135.33,,-0.17%,Iron Ore Fines 62%
06/20/2012,135.56,135.56,135.56,135.56,,0.09%,Iron Ore Fines 62%
06/19/2012,135.44,135.44,135.44,135.44,,0.39%,Iron Ore Fines 62%
06/18/2012,134.92,134.92,134.92,134.92,,0.44%,Iron Ore Fines 62%
06/15/2012,134.33,134.33,134.33,134.33,,0.00%,Iron Ore Fines 62%
06/14/2012,134.33,134.33,134.33,134.33,,0.62%,Iron Ore Fines 62%
06/13/2012,133.5,133.5,133.5,133.5,,1.14%,Iron Ore Fines 62%
06/12/2012,132.0,132.0,132.0,132.0,,0.05%,Iron Ore Fines 62%
06/11/2012,131.94,131.94,131.94,131.94,,1.59%,Iron Ore Fines 62%
06/08/2012,129.87,129.87,129.87,129.87,,0.22%,Iron Ore Fines 62%
06/07/2012,129.58,129.58,129.58,129.58,,-0.13%,Iron Ore Fines 62%
06/06/2012,129.75,129.75,129.75,129.75,,-2.26%,Iron Ore Fines 62%
06/01/2012,132.75,132.75,132.75,132.75,,-2.58%,Iron Ore Fines 62%
05/31/2012,136.27,136.27,136.27,136.27,,-0.29%,Iron Ore Fines 62%
05/30/2012,136.67,136.67,136.67,136.67,,-0.18%,Iron Ore Fines 62%
05/29/2012,136.92,136.92,136.92,136.92,,-0.96%,Iron Ore Fines 62%
05/28/2012,138.25,138.25,138.25,138.25,,0.73%,Iron Ore Fines 62%
05/25/2012,137.25,137.25,137.25,137.25,,0.09%,Iron Ore Fines 62%
05/24/2012,137.12,137.12,137.12,137.12,,0.09%,Iron Ore Fines 62%
05/23/2012,137.0,137.0,137.0,137.0,,0.09%,Iron Ore Fines 62%
05/22/2012,136.88,136.88,136.88,136.88,,-0.27%,Iron Ore Fines 62%
05/21/2012,137.25,137.25,137.25,137.25,,0.61%,Iron Ore Fines 62%
05/18/2012,136.42,136.42,136.42,136.42,,-0.15%,Iron Ore Fines 62%
05/17/2012,136.62,136.62,136.62,136.62,,0.09%,Iron Ore Fines 62%
05/16/2012,136.5,136.5,136.5,136.5,,0.04%,Iron Ore Fines 62%
05/15/2012,136.44,136.44,136.44,136.44,,-0.68%,Iron Ore Fines 62%
05/14/2012,137.38,137.38,137.38,137.38,,-1.12%,Iron Ore Fines 62%
05/11/2012,138.94,138.94,138.94,138.94,,-0.40%,Iron Ore Fines 62%
05/10/2012,139.5,139.5,139.5,139.5,,-0.53%,Iron Ore Fines 62%
05/09/2012,140.25,140.25,140.25,140.25,,-0.45%,Iron Ore Fines 62%
05/08/2012,140.88,140.88,140.88,140.88,,-0.96%,Iron Ore Fines 62%
05/04/2012,142.25,142.25,142.25,142.25,,-0.06%,Iron Ore Fines 62%
05/03/2012,142.33,142.33,142.33,142.33,,-0.21%,Iron Ore Fines 62%
05/02/2012,142.63,142.63,142.63,142.63,,-1.25%,Iron Ore Fines 62%
05/01/2012,144.44,144.44,144.44,144.44,,-2.17%,Iron Ore Fines 62%
04/30/2012,147.65,147.65,147.65,147.65,,-0.15%,Iron Ore Fines 62%
04/27/2012,147.87,147.87,147.87,147.87,,0.08%,Iron Ore Fines 62%
04/26/2012,147.75,147.75,147.75,147.75,,-0.08%,Iron Ore Fines 62%
04/25/2012,147.87,147.87,147.87,147.87,,0.04%,Iron Ore Fines 62%
04/24/2012,147.81,147.81,147.81,147.81,,0.08%,Iron Ore Fines 62%
04/23/2012,147.69,147.69,147.69,147.69,,-0.44%,Iron Ore Fines 62%
04/20/2012,148.35,148.35,148.35,148.35,,0.49%,Iron Ore Fines 62%
04/19/2012,147.63,147.63,147.63,147.63,,-0.42%,Iron Ore Fines 62%
04/18/2012,148.25,148.25,148.25,148.25,,0.25%,Iron Ore Fines 62%
04/17/2012,147.88,147.88,147.88,147.88,,-0.42%,Iron Ore Fines 62%
04/16/2012,148.5,148.5,148.5,148.5,,-0.54%,Iron Ore Fines 62%
04/13/2012,149.31,149.31,149.31,149.31,,0.00%,Iron Ore Fines 62%
04/12/2012,149.31,149.31,149.31,149.31,,-0.13%,Iron Ore Fines 62%
04/11/2012,149.5,149.5,149.5,149.5,,-0.13%,Iron Ore Fines 62%
04/10/2012,149.69,149.69,149.69,149.69,,1.48%,Iron Ore Fines 62%
04/05/2012,147.5,147.5,147.5,147.5,,0.43%,Iron Ore Fines 62%
04/04/2012,146.87,146.87,146.87,146.87,,0.00%,Iron Ore Fines 62%
04/03/2012,146.87,146.87,146.87,146.87,,0.89%,Iron Ore Fines 62%
04/02/2012,145.58,145.58,145.58,145.58,,0.64%,Iron Ore Fines 62%
03/30/2012,144.66,144.66,144.66,144.66,,0.10%,Iron Ore Fines 62%
03/29/2012,144.52,144.52,144.52,144.52,,0.06%,Iron Ore Fines 62%
03/28/2012,144.44,144.44,144.44,144.44,,0.02%,Iron Ore Fines 62%
03/27/2012,144.41,144.41,144.41,144.41,,0.28%,Iron Ore Fines 62%
03/26/2012,144.0,144.0,144.0,144.0,,0.23%,Iron Ore Fines 62%
03/23/2012,143.67,143.67,143.67,143.67,,0.06%,Iron Ore Fines 62%
03/22/2012,143.58,143.58,143.58,143.58,,0.12%,Iron Ore Fines 62%
03/21/2012,143.41,143.41,143.41,143.41,,-0.17%,Iron Ore Fines 62%
03/20/2012,143.65,143.65,143.65,143.65,,-0.03%,Iron Ore Fines 62%
03/19/2012,143.69,143.69,143.69,143.69,,0.13%,Iron Ore Fines 62%
03/16/2012,143.5,143.5,143.5,143.5,,0.00%,Iron Ore Fines 62%
03/15/2012,143.5,143.5,143.5,143.5,,0.94%,Iron Ore Fines 62%
03/14/2012,142.17,142.17,142.17,142.17,,-1.04%,Iron Ore Fines 62%
03/13/2012,143.67,143.67,143.67,143.67,,0.70%,Iron Ore Fines 62%
03/12/2012,142.67,142.67,142.67,142.67,,2.03%,Iron Ore Fines 62%
03/09/2012,139.83,139.83,139.83,139.83,,0.11%,Iron Ore Fines 62%
03/08/2012,139.67,139.67,139.67,139.67,,0.48%,Iron Ore Fines 62%
03/07/2012,139.0,139.0,139.0,139.0,,0.67%,Iron Ore Fines 62%
03/06/2012,138.08,138.08,138.08,138.08,,0.06%,Iron Ore Fines 62%
03/05/2012,138.0,138.0,138.0,138.0,,-0.78%,Iron Ore Fines 62%
03/02/2012,139.08,139.08,139.08,139.08,,0.06%,Iron Ore Fines 62%
03/01/2012,139.0,139.0,139.0,139.0,,-1.00%,Iron Ore Fines 62%
02/29/2012,140.4,140.4,140.4,140.4,,0.11%,Iron Ore Fines 62%
02/28/2012,140.25,140.25,140.25,140.25,,0.18%,Iron Ore Fines 62%
02/27/2012,140.0,140.0,140.0,140.0,,0.66%,Iron Ore Fines 62%
02/24/2012,139.08,139.08,139.08,139.08,,-0.06%,Iron Ore Fines 62%
02/23/2012,139.17,139.17,139.17,139.17,,0.30%,Iron Ore Fines 62%
02/22/2012,138.75,138.75,138.75,138.75,,-0.27%,Iron Ore Fines 62%
02/21/2012,139.12,139.12,139.12,139.12,,0.27%,Iron Ore Fines 62%
02/20/2012,138.75,138.75,138.75,138.75,,0.30%,Iron Ore Fines 62%
02/17/2012,138.33,138.33,138.33,138.33,,-0.12%,Iron Ore Fines 62%
02/16/2012,138.5,138.5,138.5,138.5,,-0.48%,Iron Ore Fines 62%
02/15/2012,139.17,139.17,139.17,139.17,,-1.47%,Iron Ore Fines 62%
02/14/2012,141.25,141.25,141.25,141.25,,-0.08%,Iron Ore Fines 62%
02/13/2012,141.37,141.37,141.37,141.37,,2.58%,Iron Ore Fines 62%
02/10/2012,137.81,137.81,137.81,137.81,,-3.16%,Iron Ore Fines 62%
02/09/2012,142.31,142.31,142.31,142.31,,-0.66%,Iron Ore Fines 62%
02/08/2012,143.25,143.25,143.25,143.25,,-0.78%,Iron Ore Fines 62%
02/07/2012,144.38,144.38,144.38,144.38,,-0.14%,Iron Ore Fines 62%
02/06/2012,144.58,144.58,144.58,144.58,,0.63%,Iron Ore Fines 62%
02/03/2012,143.67,143.67,143.67,143.67,,-0.92%,Iron Ore Fines 62%
02/02/2012,145.0,145.0,145.0,145.0,,0.17%,Iron Ore Fines 62%
02/01/2012,144.75,144.75,144.75,144.75,,3.14%,Iron Ore Fines 62%
01/31/2012,140.35,140.35,140.35,140.35,,-0.11%,Iron Ore Fines 62%
01/30/2012,140.5,140.5,140.5,140.5,,-0.24%,Iron Ore Fines 62%
01/26/2012,140.84,140.84,140.84,140.84,,-0.06%,Iron Ore Fines 62%
01/25/2012,140.92,140.92,140.92,140.92,,0.12%,Iron Ore Fines 62%
01/24/2012,140.75,140.75,140.75,140.75,,-0.06%,Iron Ore Fines 62%
01/23/2012,140.83,140.83,140.83,140.83,,-0.04%,Iron Ore Fines 62%
01/20/2012,140.88,140.88,140.88,140.88,,-0.09%,Iron Ore Fines 62%
01/19/2012,141.0,141.0,141.0,141.0,,-0.12%,Iron Ore Fines 62%
01/18/2012,141.17,141.17,141.17,141.17,,-1.51%,Iron Ore Fines 62%
01/17/2012,143.33,143.33,143.33,143.33,,0.46%,Iron Ore Fines 62%
01/16/2012,142.67,142.67,142.67,142.67,,0.12%,Iron Ore Fines 62%
01/13/2012,142.5,142.5,142.5,142.5,,0.88%,Iron Ore Fines 62%
01/12/2012,141.25,141.25,141.25,141.25,,-1.53%,Iron Ore Fines 62%
01/11/2012,143.44,143.44,143.44,143.44,,-0.30%,Iron Ore Fines 62%
01/10/2012,143.87,143.87,143.87,143.87,,0.26%,Iron Ore Fines 62%
01/09/2012,143.5,143.5,143.5,143.5,,0.70%,Iron Ore Fines 62%
01/06/2012,142.5,142.5,142.5,142.5,,0.23%,Iron Ore Fines 62%
01/05/2012,142.17,142.17,142.17,142.17,,1.07%,Iron Ore Fines 62%
01/04/2012,140.67,140.67,140.67,140.67,,1.33%,Iron Ore Fines 62%
01/03/2012,138.83,138.83,138.83,138.83,,1.74%,Iron Ore Fines 62%
12/30/2011,136.46,136.46,136.46,136.46,,0.20%,Iron Ore Fines 62%
12/29/2011,136.19,136.19,136.19,136.19,,-0.17%,Iron Ore Fines 62%
12/28/2011,136.42,136.42,136.42,136.42,,-0.15%,Iron Ore Fines 62%
12/23/2011,136.63,136.63,136.63,136.63,,-0.31%,Iron Ore Fines 62%
12/22/2011,137.06,137.06,137.06,137.06,,-0.14%,Iron Ore Fines 62%
12/21/2011,137.25,137.25,137.25,137.25,,0.67%,Iron Ore Fines 62%
12/20/2011,136.33,136.33,136.33,136.33,,-0.12%,Iron Ore Fines 62%
12/19/2011,136.5,136.5,136.5,136.5,,0.00%,Iron Ore Fines 62%
12/16/2011,136.5,136.5,136.5,136.5,,0.18%,Iron Ore Fines 62%
12/15/2011,136.25,136.25,136.25,136.25,,-1.27%,Iron Ore Fines 62%
12/14/2011,138.0,138.0,138.0,138.0,,-0.48%,Iron Ore Fines 62%
12/13/2011,138.67,138.67,138.67,138.67,,-0.42%,Iron Ore Fines 62%
12/12/2011,139.25,139.25,139.25,139.25,,-0.36%,Iron Ore Fines 62%
12/09/2011,139.75,139.75,139.75,139.75,,1.21%,Iron Ore Fines 62%
12/08/2011,138.08,138.08,138.08,138.08,,-0.30%,Iron Ore Fines 62%
12/07/2011,138.5,138.5,138.5,138.5,,0.82%,Iron Ore Fines 62%
12/06/2011,137.38,137.38,137.38,137.38,,-2.74%,Iron Ore Fines 62%
12/05/2011,141.25,141.25,141.25,141.25,,-0.06%,Iron Ore Fines 62%
12/02/2011,141.33,141.33,141.33,141.33,,0.83%,Iron Ore Fines 62%
12/01/2011,140.17,140.17,140.17,140.17,,3.42%,Iron Ore Fines 62%
11/30/2011,135.54,135.54,135.54,135.54,,-0.21%,Iron Ore Fines 62%
11/29/2011,135.83,135.83,135.83,135.83,,-0.12%,Iron Ore Fines 62%
11/28/2011,136.0,136.0,136.0,136.0,,-0.18%,Iron Ore Fines 62%
11/25/2011,136.25,136.25,136.25,136.25,,0.00%,Iron Ore Fines 62%
11/24/2011,136.25,136.25,136.25,136.25,,0.00%,Iron Ore Fines 62%
11/23/2011,136.25,136.25,136.25,136.25,,-0.31%,Iron Ore Fines 62%
11/22/2011,136.67,136.67,136.67,136.67,,0.18%,Iron Ore Fines 62%
11/21/2011,136.42,136.42,136.42,136.42,,-0.97%,Iron Ore Fines 62%
11/18/2011,137.75,137.75,137.75,137.75,,0.06%,Iron Ore Fines 62%
11/17/2011,137.67,137.67,137.67,137.67,,0.31%,Iron Ore Fines 62%
11/16/2011,137.25,137.25,137.25,137.25,,0.65%,Iron Ore Fines 62%
11/15/2011,136.37,136.37,136.37,136.37,,1.71%,Iron Ore Fines 62%
11/14/2011,134.08,134.08,134.08,134.08,,-0.13%,Iron Ore Fines 62%
11/11/2011,134.25,134.25,134.25,134.25,,-0.19%,Iron Ore Fines 62%
11/10/2011,134.5,134.5,134.5,134.5,,-1.28%,Iron Ore Fines 62%
11/09/2011,136.25,136.25,136.25,136.25,,1.97%,Iron Ore Fines 62%
11/08/2011,133.62,133.62,133.62,133.62,,1.94%,Iron Ore Fines 62%
11/07/2011,131.08,131.08,131.08,131.08,,0.06%,Iron Ore Fines 62%
11/04/2011,131.0,131.0,131.0,131.0,,1.85%,Iron Ore Fines 62%
11/03/2011,128.62,128.62,128.62,128.62,,0.09%,Iron Ore Fines 62%
11/02/2011,128.5,128.5,128.5,128.5,,1.85%,Iron Ore Fines 62%
11/01/2011,126.17,126.17,126.17,126.17,,-16.13%,Iron Ore Fines 62%
10/31/2011,150.43,150.43,150.43,150.43,,-1.20%,Iron Ore Fines 62%
10/28/2011,152.25,152.25,152.25,152.25,,0.05%,Iron Ore Fines 62%
10/27/2011,152.17,152.17,152.17,152.17,,0.22%,Iron Ore Fines 62%
10/26/2011,151.83,151.83,151.83,151.83,,-1.09%,Iron Ore Fines 62%
10/25/2011,153.5,153.5,153.5,153.5,,-0.32%,Iron Ore Fines 62%
10/24/2011,154.0,154.0,154.0,154.0,,-0.21%,Iron Ore Fines 62%
10/21/2011,154.33,154.33,154.33,154.33,,0.46%,Iron Ore Fines 62%
10/20/2011,153.63,153.63,153.63,153.63,,-0.16%,Iron Ore Fines 62%
10/19/2011,153.87,153.87,153.87,153.87,,0.98%,Iron Ore Fines 62%
10/18/2011,152.38,152.38,152.38,152.38,,-3.15%,Iron Ore Fines 62%
10/17/2011,157.33,157.33,157.33,157.33,,-1.36%,Iron Ore Fines 62%
10/14/2011,159.5,159.5,159.5,159.5,,0.47%,Iron Ore Fines 62%
10/13/2011,158.75,158.75,158.75,158.75,,-1.60%,Iron Ore Fines 62%
10/12/2011,161.33,161.33,161.33,161.33,,-0.21%,Iron Ore Fines 62%
10/11/2011,161.67,161.67,161.67,161.67,,-1.57%,Iron Ore Fines 62%
10/10/2011,164.25,164.25,164.25,164.25,,-1.05%,Iron Ore Fines 62%
10/07/2011,166.0,166.0,166.0,166.0,,1.42%,Iron Ore Fines 62%
10/06/2011,163.67,163.67,163.67,163.67,,0.21%,Iron Ore Fines 62%
10/05/2011,163.33,163.33,163.33,163.33,,1.03%,Iron Ore Fines 62%
10/04/2011,161.67,161.67,161.67,161.67,,2.65%,Iron Ore Fines 62%
10/03/2011,157.5,157.5,157.5,157.5,,-11.13%,Iron Ore Fines 62%
09/30/2011,177.23,177.23,177.23,177.23,,0.23%,Iron Ore Fines 62%
09/29/2011,176.83,176.83,176.83,176.83,,0.03%,Iron Ore Fines 62%
09/28/2011,176.77,176.77,176.77,176.77,,0.06%,Iron Ore Fines 62%
09/27/2011,176.67,176.67,176.67,176.67,,0.19%,Iron Ore Fines 62%
09/26/2011,176.33,176.33,176.33,176.33,,0.00%,Iron Ore Fines 62%
09/23/2011,176.33,176.33,176.33,176.33,,-0.15%,Iron Ore Fines 62%
09/22/2011,176.6,176.6,176.6,176.6,,-0.27%,Iron Ore Fines 62%
09/21/2011,177.08,177.08,177.08,177.08,,-0.06%,Iron Ore Fines 62%
09/20/2011,177.19,177.19,177.19,177.19,,0.01%,Iron Ore Fines 62%
09/19/2011,177.17,177.17,177.17,177.17,,-0.05%,Iron Ore Fines 62%
09/16/2011,177.25,177.25,177.25,177.25,,-0.24%,Iron Ore Fines 62%
09/15/2011,177.67,177.67,177.67,177.67,,0.00%,Iron Ore Fines 62%
09/14/2011,177.67,177.67,177.67,177.67,,-0.09%,Iron Ore Fines 62%
09/13/2011,177.83,177.83,177.83,177.83,,0.47%,Iron Ore Fines 62%
09/12/2011,177.0,177.0,177.0,177.0,,-0.10%,Iron Ore Fines 62%
09/09/2011,177.17,177.17,177.17,177.17,,-1.02%,Iron Ore Fines 62%
09/08/2011,179.0,179.0,179.0,179.0,,0.14%,Iron Ore Fines 62%
09/07/2011,178.75,178.75,178.75,178.75,,0.21%,Iron Ore Fines 62%
09/06/2011,178.38,178.38,178.38,178.38,,-0.10%,Iron Ore Fines 62%
09/05/2011,178.56,178.56,178.56,178.56,,-0.17%,Iron Ore Fines 62%
09/02/2011,178.87,178.87,178.87,178.87,,0.07%,Iron Ore Fines 62%
09/01/2011,178.75,178.75,178.75,178.75,,0.73%,Iron Ore Fines 62%
08/31/2011,177.45,177.45,177.45,177.45,,-0.07%,Iron Ore Fines 62%
08/30/2011,177.58,177.58,177.58,177.58,,-0.16%,Iron Ore Fines 62%
08/26/2011,177.87,177.87,177.87,177.87,,0.30%,Iron Ore Fines 62%
08/25/2011,177.33,177.33,177.33,177.33,,-0.05%,Iron Ore Fines 62%
08/24/2011,177.42,177.42,177.42,177.42,,0.05%,Iron Ore Fines 62%
08/23/2011,177.33,177.33,177.33,177.33,,0.19%,Iron Ore Fines 62%
08/22/2011,177.0,177.0,177.0,177.0,,0.10%,Iron Ore Fines 62%
08/19/2011,176.83,176.83,176.83,176.83,,-0.19%,Iron Ore Fines 62%
08/18/2011,177.17,177.17,177.17,177.17,,0.10%,Iron Ore Fines 62%
08/17/2011,177.0,177.0,177.0,177.0,,0.57%,Iron Ore Fines 62%
08/16/2011,176.0,176.0,176.0,176.0,,0.28%,Iron Ore Fines 62%
08/15/2011,175.5,175.5,175.5,175.5,,0.86%,Iron Ore Fines 62%
