"REPORTINGPRODUCTGROUP","COUNTRY","REPORTINGCHANNEL","Period","Item","BRAND","REGION","BRIDGESTONE TYPE","DIMENSION (Truck Tyres)","RIMDIAMET.'/MM","WIDTH IN INCH","WIDTH IN MM","ASPECT RATIO","TUBE / TUBLESS","LOADINDEX","SPEEDINDEX","FirstActivity","SALES UNITS","SALES <LC>","PRICE TWD/UN."
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","NORTH TAIWAN","LSR2","205/75/17.5","17.5'","N.A.","205","75","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",264.00000000,1768800.00000000,6700.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","SOUTH TAIWAN","LSR2","205/75/17.5","17.5'","N.A.","205","75","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",92.16662400,599083.05600000,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","TAIPEI CITY","LSR2","205/75/17.5","17.5'","N.A.","205","75","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",143.00000000,937000.00000000,6552.44755245
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","CENTRAL TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",12.05796533,88023.14693334,7300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","SOUTH TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",124.16662400,834733.04320000,6722.68453719
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","TAIPEI CITY","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",51.00000000,357000.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",61.09092900,824727.54150000,13500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",175.80000000,2614800.00000000,14873.72013652
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",163.84993600,2268299.10400000,13843.75947513
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","SOUTH TAIWAN","LSR2","225/75/17.5","17.5'","N.A.","225","75","TL","128","M (-130KM)","OCTOBER 2016",19.20000000,134400.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","CENTRAL TAIWAN","LSR2","235/75/17.5","17.5'","N.A.","235","75","TL","132","M (-130KM)","NOVEMBER 2016",32.42160833,248065.35886667,7651.23544509
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","SOUTH TAIWAN","LSR2","235/75/17.5","17.5'","N.A.","235","75","TL","132","M (-130KM)","NOVEMBER 2016",124.16662400,880816.35520000,7093.82543251
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","TAIPEI CITY","LSR2","235/75/17.5","17.5'","N.A.","235","75","TL","132","M (-130KM)","NOVEMBER 2016",202.00000000,1555400.00000000,7700.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","162","M (-130KM)","OCTOBER 2016",20.36364300,244363.71600000,12000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R294","BRIDGESTONE","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","162","M (-130KM)","OCTOBER 2016",115.20000000,1670400.00000000,14500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","R511","ROADLUX","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","UNKNOWN","MAY 2020",71.77774200,538333.06500000,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","RI151","FALKEN","CENTRAL TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","129","L (-120KM)","NOVEMBER 2019",128.50833333,848155.00000002,6600.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","RI151","FALKEN","SOUTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","129","L (-120KM)","NOVEMBER 2019",64.00000000,422400.00000000,6600.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","RI151","FALKEN","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","DECEMBER 2017",28.80000000,331200.00000000,11500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","RS617","ROADSHINE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","157","K (-110KM)","MARCH 2017",11.75000000,82250.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","RY103","YOKOHAMA","TAIPEI CITY","TBR","215/70/17.5","17.5'","N.A.","215","70","TL","UNKNOWN","J (-100KM)","MAY 2019",4.90000000,34300.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","RY253","YOKOHAMA","CENTRAL TAIWAN","TBR","385/65/22.5","22.5""","N.A.","385","65","TL","158","L (-120KM)","OCTOBER 2016",3.66666667,60500.00000001,16500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","S200","GOODYEAR","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",132.00000000,1584000.00000000,12000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","S629","SAILUN","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","NOVEMBER 2016",47.00000000,423000.00000000,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","S702","SAILUN","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","MARCH 2017",38.40000000,403200.00000000,10500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","SIERRA SR-568","UNBRANDED","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","JUNE 2017",67.20000000,504000.00000000,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","SP 442","DUNLOP","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",67.20000000,840000.00000000,12500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","SR225","SAKURA","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","L (-120KM)","DECEMBER 2019",12.80000000,121600.00000000,9500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","SR803","SIERRA","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","UNKNOWN","MARCH 2019",19.20000000,153600.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","TR01S","PIRELLI","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","JUNE 2020",35.99996400,431999.56800000,12000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UE101","MAXXIS","NORTH TAIWAN","EXCLUDED TBR AND LSR2","6.50/16","16'","6.5","N.A.","N.A.","TL","108","N (-140KM)","OCTOBER 2016",35.83592640,143343.70560000,4000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UE101","MAXXIS","SOUTH TAIWAN","EXCLUDED TBR AND LSR2","6.50/16","16'","6.5","N.A.","N.A.","TL","108","N (-140KM)","OCTOBER 2016",108.00000000,378000.00000000,3500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UE101","MAXXIS","SOUTH TAIWAN","EXCLUDED TBR AND LSR2","7.00/15","15'","7","N.A.","N.A.","TL","111","N (-140KM)","AUGUST 2017",187.00000000,710600.00000000,3800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UE102","MAXXIS","CENTRAL TAIWAN","EXCLUDED TBR AND LSR2","7.00/15","15'","7","N.A.","N.A.","TL","111","N (-140KM)","OCTOBER 2016",273.11255388,1037827.70472502,3800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UE102","MAXXIS","SOUTH TAIWAN","EXCLUDED TBR AND LSR2","7.00/15","15'","7","N.A.","N.A.","TL","111","N (-140KM)","OCTOBER 2016",231.00000000,877800.00000000,3800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UE102","MAXXIS","CENTRAL TAIWAN","EXCLUDED TBR AND LSR2","7.00/16","16'","7","N.A.","N.A.","TL","113","M (-130KM)","OCTOBER 2016",241.19554300,924839.35770004,3834.39654894
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UE102","MAXXIS","NORTH TAIWAN","EXCLUDED TBR AND LSR2","7.00/16","16'","7","N.A.","N.A.","TL","113","M (-130KM)","OCTOBER 2016",215.61716160,862468.64640000,4000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UE102","MAXXIS","NORTH TAIWAN","LSR2","7.50/16","16'","7.5","N.A.","N.A.","TL","121","L (-120KM)","OCTOBER 2016",23.89061760,155289.01440000,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UM816","MAXXIS","NORTH TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",310.57802880,3667209.80160000,11807.69230769
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UM816","MAXXIS","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","J (-100KM)","OCTOBER 2016",76.88147150,984799.86525000,12809.32643504
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UM816","MAXXIS","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","J (-100KM)","OCTOBER 2016",83.61716160,1045214.52000000,12500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UM958","MAXXIS","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","J (-100KM)","APRIL 2017",70.80000000,814200.00000000,11500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UR-288","MAXXIS","CENTRAL TAIWAN","TBR","10.00/20","20'","10","N.A.","N.A.","TT","147","K (-110KM)","NOVEMBER 2016",24.27475163,267022.26793882,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UR-288","MAXXIS","SOUTH TAIWAN","TBR","10.00/20","20'","10","N.A.","N.A.","TT","147","K (-110KM)","NOVEMBER 2016",78.25936800,821723.36400000,10500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","JUN20","UR-288","MAXXIS","SOUTH TAIWAN","TBR","11.00/20","20'","11","N.A.","N.A.","TT","UNKNOWN","UNKNOWN","NOVEMBER 2016",97.82421000,1027154.20500000,10500.00000000
